0,32767,32767,32756,32759,
1,32659,32699,32647,32767,
2,32606,32614,32661,32767,
3,32504,32559,32572,32767,
4,32508,32512,32526,32767,
5,32433,32474,32446,32767,
6,32461,32450,32468,32767,
7,32365,32374,32383,32767,
8,32254,32346,32213,32767,
9,32175,32343,32198,32767,
10,32188,32280,32200,32767,
11,32128,32262,32159,32767,
12,32189,32281,32156,32767,
13,32136,32268,32119,32767,
14,32149,32241,32157,32767,
15,32107,32229,32112,32767,
16,32315,32482,32251,32767,
17,32288,32459,32203,32767,
18,32256,32398,32236,32767,
19,32249,32402,32201,32767,
20,32271,32398,32200,32767,
21,32250,32355,32131,32767,
22,32246,32352,32191,32767,
23,32208,32342,32170,32767,
24,32120,32284,31989,32767,
25,32074,32286,31984,32767,
26,32075,32253,32013,32767,
27,32040,32205,31953,32767,
28,32093,32254,31967,32767,
29,32053,32225,31933,32767,
30,32066,32202,31957,32767,
31,32027,32184,31932,32767#
