0,32760,32749,32755,32767,
1,32639,32727,32733,32767,
2,32624,32612,32648,32767,
3,32516,32597,32641,32767,
4,32526,32587,32613,32767,
5,32445,32516,32545,32767,
6,32467,32522,32579,32767,
7,32403,32481,32533,32767,
8,32519,32527,32558,32767,
9,32467,32508,32534,32767,
10,32506,32519,32551,32767,
11,32453,32468,32504,32767,
12,32488,32467,32493,32767,
13,32440,32470,32494,32767,
14,32501,32496,32516,32767,
15,32447,32465,32493,32767,
16,32479,32528,32491,32767,
17,32444,32537,32513,32767,
18,32456,32458,32443,32767,
19,32416,32546,32541,32767,
20,32433,32534,32515,32767,
21,32402,32481,32474,32767,
22,32433,32514,32502,32767,
23,32407,32500,32488,32767,
24,32557,32525,32502,32767,
25,32540,32568,32531,32767,
26,32559,32527,32499,32767,
27,32537,32496,32467,32767,
28,32561,32605,32559,32767,
29,32550,32584,32535,32767,
30,32583,32612,32563,32767,
31,32561,32580,32534,32767#
