 570.428, 570.401, 573.235, 600.020, 178.861, 181.833, 181.945, 131.724
 574.294, 575.390, 577.591, 599.511, 185.599, 181.293, 178.405, 130.067
 575.729, 572.990, 576.020, 604.620, 180.079, 179.698, 177.868, 135.960
 578.632, 575.908, 576.540, 606.648, 184.668, 180.602, 182.425, 134.905
 595.401, 573.029, 573.734, 600.508, 195.166, 183.676, 182.757, 130.684
 595.365, 575.426, 576.767, 604.902, 200.233, 180.035, 180.374, 135.850
 598.568, 575.874, 574.565, 605.296, 198.056, 184.885, 182.629, 134.923
 599.511, 573.479, 572.258, 604.685, 197.756, 183.453, 182.873, 134.767
 601.286, 572.169, 568.629, 604.982, 187.536, 181.221, 180.227, 135.666
 601.539, 573.580, 574.393, 604.647, 190.302, 178.996, 179.191, 134.609
 599.938, 570.342, 574.723, 602.834, 185.418, 177.118, 175.944, 132.993
 599.186, 572.220, 574.754, 601.654, 190.976, 182.846, 181.257, 138.044
