0,32751,32767,32760,32742,
1,32767,32712,32685,32743,
2,32767,32490,32625,32641,
3,32767,32463,32560,32606,
4,32767,32394,32525,32598,
5,32767,32371,32474,32580,
6,32767,32207,32480,32521,
7,32767,32169,32422,32510,
8,32767,31967,32273,32309,
9,32767,31986,32293,32312,
10,32767,31817,32282,32257,
11,32767,31827,32275,32243,
12,32767,31785,32250,32261,
13,32767,31766,32242,32274,
14,32767,31622,32257,32233,
15,32767,31640,32260,32222,
16,32767,32129,32182,32256,
17,32767,32139,32198,32254,
18,32767,31942,32170,32205,
19,32767,31973,32190,32187,
20,32767,31959,32193,32202,
21,32767,31970,32198,32191,
22,32767,31835,32219,32150,
23,32767,31788,32199,32165,
24,32767,31578,32068,31971,
25,32767,31599,32083,31956,
26,32767,31430,32082,31926,
27,32767,31458,32089,31900,
28,32767,31449,32092,31927,
29,32767,31425,32072,31926,
30,32767,31303,32102,31893,
31,32767,31294,32102,31885#
