0,32762,32740,32745,32767,
1,32693,32603,32767,32654,
2,32650,32466,32767,32512,
3,32586,32351,32767,32453,
4,32587,32303,32767,32345,
5,32551,32233,32767,32324,
6,32562,32194,32767,32272,
7,32510,32145,32767,32245,
8,32767,32359,32764,32355,
9,32732,32315,32767,32356,
10,32748,32279,32767,32350,
11,32723,32265,32767,32347,
12,32751,32295,32767,32305,
13,32734,32274,32767,32323,
14,32749,32275,32767,32306,
15,32724,32251,32767,32325,
16,32767,32219,32665,32428,
17,32767,32238,32679,32437,
18,32767,32213,32700,32433,
19,32767,32190,32694,32466,
20,32767,32151,32661,32434,
21,32767,32157,32672,32462,
22,32767,32133,32676,32461,
23,32767,32164,32697,32475,
24,32767,32157,32439,32336,
25,32767,32151,32449,32377,
26,32767,32171,32455,32341,
27,32767,32129,32445,32390,
28,32767,32134,32412,32343,
29,32767,32147,32429,32372,
30,32767,32133,32421,32365,
31,32767,32142,32426,32389#
