0,32733,32764,32767,32740,
1,32767,32652,32668,32617,
2,32767,32724,32666,32691,
3,32767,32626,32611,32568,
4,32767,32694,32620,32628,
5,32767,32569,32535,32501,
6,32767,32662,32547,32568,
7,32767,32522,32447,32445,
8,32681,32767,32591,32589,
9,32767,32755,32599,32560,
10,32709,32767,32549,32566,
11,32767,32727,32531,32518,
12,32740,32767,32528,32569,
13,32767,32683,32470,32492,
14,32767,32746,32462,32544,
15,32767,32643,32387,32448,
16,32767,32723,32475,32505,
17,32767,32647,32410,32439,
18,32767,32639,32349,32452,
19,32767,32626,32354,32404,
20,32767,32713,32413,32464,
21,32767,32623,32345,32405,
22,32767,32676,32347,32432,
23,32767,32548,32222,32347,
24,32606,32767,32311,32456,
25,32673,32767,32325,32456,
26,32691,32767,32276,32497,
27,32676,32767,32300,32444,
28,32664,32767,32272,32478,
29,32740,32767,32288,32491,
30,32709,32767,32238,32472,
31,32767,32757,32243,32470#
