0,32767,32760,32756,32763,
1,32760,32747,32767,32757,
2,32738,32641,32715,32767,
3,32733,32646,32731,32767,
4,32767,32615,32724,32765,
5,32767,32616,32721,32757,
6,32767,32576,32702,32759,
7,32757,32587,32731,32767,
8,32767,32483,32626,32633,
9,32767,32488,32674,32674,
10,32767,32471,32619,32634,
11,32767,32491,32663,32664,
12,32767,32434,32653,32651,
13,32767,32447,32661,32651,
14,32767,32423,32633,32641,
15,32767,32416,32632,32652,
16,32494,32430,32688,32767,
17,32476,32428,32714,32767,
18,32453,32389,32674,32767,
19,32470,32405,32681,32767,
20,32477,32395,32698,32767,
21,32474,32383,32692,32767,
22,32464,32378,32684,32767,
23,32457,32371,32688,32767,
24,32568,32371,32732,32767,
25,32604,32399,32728,32767,
26,32554,32349,32710,32767,
27,32564,32369,32721,32767,
28,32579,32363,32744,32767,
29,32598,32390,32757,32767,
30,32596,32376,32737,32767,
31,32600,32376,32737,32767#
