0,32758,32759,32767,32767,
1,32535,32767,32741,32754,
2,32202,32767,32687,32765,
3,32068,32767,32683,32758,
4,31891,32767,32702,32762,
5,31828,32762,32702,32767,
6,31640,32746,32675,32767,
7,31620,32767,32681,32764,
8,31688,32738,32726,32767,
9,31674,32741,32732,32767,
10,31548,32740,32715,32767,
11,31541,32731,32720,32767,
12,31468,32707,32747,32767,
13,31466,32711,32765,32767,
14,31388,32702,32733,32767,
15,31386,32712,32763,32767,
16,31735,32767,32603,32746,
17,31735,32767,32630,32759,
18,31603,32766,32621,32767,
19,31583,32753,32643,32767,
20,31504,32737,32683,32767,
21,31491,32720,32696,32767,
22,31409,32727,32686,32767,
23,31410,32723,32696,32767,
24,31511,32694,32741,32767,
25,31512,32694,32758,32767,
26,31422,32687,32736,32767,
27,31422,32684,32751,32767,
28,31347,32641,32767,32741,
29,31339,32632,32767,32727,
30,31284,32648,32767,32745,
31,31268,32628,32767,32734#
