  66.755,  65.405,  62.977,  64.902, 494.622, 494.405, 493.929, 495.101
  53.148,  63.979,  66.284,  63.142, 505.294, 494.580, 494.064, 492.767
  59.456,  63.315,  60.593,  65.549, 511.336, 494.494, 493.813, 494.929
  49.520,  59.419,  57.881,  53.224, 519.775, 493.855, 492.781, 489.432
  53.614,  62.981,  62.563,  66.417, 526.206, 495.571, 494.690, 495.152
  45.748,  61.520,  63.329,  60.857, 532.684, 494.312, 494.253, 493.911
  51.901,  68.133,  69.080,  64.513, 528.444, 495.012, 494.716, 492.108
  46.720,  67.922,  66.983,  65.086, 534.099, 495.066, 495.052, 490.680
  37.360,  63.910,  62.919,  63.389, 520.028, 494.924, 494.683, 492.234
  27.495,  60.219,  59.842,  59.634, 524.637, 494.962, 494.865, 489.939
  28.349,  60.290,  61.271,  59.663, 520.085, 494.741, 495.080, 491.328
  23.175,  60.037,  63.443,  60.277, 524.148, 494.474, 495.717, 490.840
  32.539,  63.799,  62.726,  68.664, 523.179, 494.659, 494.918, 492.958
  24.696,  65.241,  60.819,  66.887, 525.591, 493.646, 494.360, 490.983
  24.105,  60.325,  57.955,  63.880, 520.974, 494.523, 493.016, 491.960
  13.883,  59.038,  59.334,  49.885, 523.564, 494.044, 494.179, 487.004
  51.957,  57.891,  59.231,  63.325, 548.272, 494.147, 494.568, 492.904
  47.651,  59.400,  62.058,  63.109, 548.956, 493.723, 494.104, 489.796
  60.069,  65.490,  62.017,  65.269, 552.557, 494.496, 493.888, 491.188
  47.305,  64.231,  63.606,  75.670, 550.598, 493.565, 494.603, 494.348
  46.024,  56.827,  58.391,  59.969, 556.112, 492.219, 492.827, 487.893
  38.759,  55.080,  56.950,  55.165, 555.969, 492.209, 494.268, 488.728
  43.603,  54.759,  55.093,  55.992, 555.349, 492.789, 493.225, 490.013
  39.044,  59.391,  58.463,  62.702, 555.457, 493.412, 494.334, 489.899
  36.915,  59.781,  62.362,  61.079, 536.228, 493.948, 496.093, 489.675
  29.156,  62.944,  66.054,  66.805, 537.430, 493.200, 495.046, 490.457
  29.787,  59.607,  62.526,  65.990, 535.710, 493.617, 495.410, 492.521
  18.589,  58.396,  60.620,  60.007, 535.651, 493.276, 494.646, 491.278
  20.956,  55.287,  57.789,  60.109, 536.365, 492.939, 494.092, 491.433
  16.642,  55.280,  60.183,  59.783, 537.360, 493.640, 496.633, 492.431
  24.692,  61.204,  64.095,  67.448, 533.853, 494.742, 495.570, 492.800
  17.780,  60.376,  59.689,  59.123, 532.883, 493.028, 491.743, 489.833
