0,32766,32765,32766,32767,
1,32767,32576,32708,32665,
2,32767,32630,32763,32709,
3,32767,32480,32707,32625,
4,32716,32508,32767,32620,
5,32767,32437,32765,32605,
6,32682,32451,32767,32587,
7,32725,32387,32767,32580,
8,32767,32286,32621,32529,
9,32767,32217,32602,32492,
10,32767,32307,32672,32565,
11,32767,32242,32644,32533,
12,32767,32337,32733,32587,
13,32767,32274,32719,32564,
14,32766,32354,32767,32619,
15,32767,32299,32762,32602,
16,32767,31849,32484,32332,
17,32767,31808,32473,32322,
18,32767,31906,32534,32409,
19,32767,31892,32564,32409,
20,32767,31965,32609,32460,
21,32767,31942,32620,32460,
22,32767,32019,32668,32516,
23,32767,31982,32667,32516,
24,32767,31922,32536,32462,
25,32767,31867,32498,32443,
26,32767,31956,32563,32514,
27,32767,31929,32571,32514,
28,32767,31993,32617,32557,
29,32767,31988,32642,32560,
30,32767,32058,32687,32615,
31,32767,32041,32706,32617#
