-396.470,-398.069,-399.581,-398.478, -75.990, -76.225, -79.900, -78.879
-395.893,-399.065,-398.039,-399.434, -66.224, -77.758, -75.274, -83.649
-382.179,-396.131,-399.751,-393.005, -76.717, -74.673, -78.107, -66.526
-382.759,-397.828,-397.677,-397.512, -62.188, -78.948, -81.509, -79.107
-383.005,-398.322,-396.383,-399.417, -83.822, -78.622, -79.272, -77.463
-379.591,-396.806,-398.375,-397.383, -68.790, -77.894, -77.796, -77.460
-376.074,-397.854,-396.780,-396.643, -85.745, -77.651, -74.310, -75.460
-374.590,-396.128,-396.447,-394.919, -69.422, -77.259, -78.518, -78.443
-383.064,-395.897,-394.625,-395.752, -73.161, -76.820, -77.062, -79.460
-380.109,-394.874,-395.229,-394.838, -57.942, -73.693, -73.615, -76.466
-376.827,-395.290,-395.391,-394.116, -68.690, -73.812, -75.966, -73.852
-375.884,-394.425,-394.626,-394.313, -56.265, -72.806, -76.044, -74.556
-377.645,-393.124,-392.559,-393.112, -75.059, -72.156, -70.716, -73.350
-377.463,-393.133,-391.601,-392.510, -63.099, -70.061, -68.995, -73.273
-375.436,-392.387,-390.501,-392.511, -77.642, -68.490, -65.093, -70.247
-374.765,-393.834,-393.738,-393.751, -67.649, -73.588, -74.663, -74.749
-362.894,-395.872,-396.380,-396.033, -29.744, -73.222, -76.303, -82.002
-364.364,-395.707,-394.569,-396.532, -28.629, -78.152, -78.590, -80.221
-356.715,-396.806,-395.168,-396.318, -34.588, -79.720, -79.374, -84.972
-356.504,-396.014,-394.642,-398.187, -25.533, -80.451, -81.675, -87.412
-353.232,-395.352,-395.213,-395.741, -36.065, -81.611, -82.813, -86.856
-353.849,-395.249,-394.897,-391.931, -27.633, -81.486, -86.486, -85.412
-350.909,-398.247,-397.099,-394.951, -36.107, -85.678, -85.189, -89.078
-352.157,-396.785,-395.157,-384.601, -32.498, -81.911, -78.547, -66.990
-362.789,-397.035,-395.133,-395.505, -42.445, -80.814, -75.561, -88.359
-363.952,-397.246,-394.720,-396.846, -36.799, -81.736, -79.572, -84.773
-360.099,-396.754,-394.811,-397.387, -43.794, -80.216, -77.025, -82.135
-359.707,-397.544,-395.635,-397.772, -33.488, -81.349, -82.870, -82.281
-359.115,-395.045,-391.788,-395.562, -42.102, -75.857, -75.963, -76.169
-361.251,-397.067,-392.332,-395.658, -40.076, -81.665, -78.757, -81.829
-358.486,-395.717,-391.487,-395.786, -48.359, -80.333, -79.010, -79.568
-359.486,-396.513,-392.662,-396.314, -47.751, -82.961, -77.113, -81.337
