0,32761,32747,32752,32767,
1,32603,32625,32743,32767,
2,32594,32606,32704,32767,
3,32502,32548,32704,32767,
4,32437,32543,32701,32767,
5,32369,32475,32686,32767,
6,32413,32528,32708,32767,
7,32371,32497,32709,32767,
8,32231,32398,32751,32767,
9,32197,32411,32767,32740,
10,32271,32436,32767,32763,
11,32239,32372,32737,32767,
12,32240,32413,32757,32767,
13,32207,32444,32767,32716,
14,32285,32433,32767,32767,
15,32276,32434,32767,32755,
16,32079,32298,32767,32743,
17,32068,32306,32767,32713,
18,32191,32354,32759,32767,
19,32191,32360,32767,32759,
20,32197,32339,32717,32767,
21,32209,32399,32767,32763,
22,32282,32440,32767,32766,
23,32270,32410,32763,32767,
24,32112,32334,32767,32676,
25,32131,32337,32767,32684,
26,32213,32388,32767,32683,
27,32205,32376,32767,32678,
28,32180,32395,32767,32653,
29,32196,32401,32767,32664,
30,32258,32423,32767,32662,
31,32246,32424,32767,32637#
