0,32767,32750,32744,32762,
1,32694,32767,32670,32726,
2,32489,32767,32597,32693,
3,32447,32767,32532,32644,
4,32386,32767,32504,32680,
5,32430,32767,32434,32669,
6,32236,32767,32429,32602,
7,32158,32767,32446,32534,
8,32230,32767,32329,32577,
9,32228,32767,32317,32533,
10,32151,32767,32301,32533,
11,32145,32767,32296,32481,
12,32132,32767,32308,32516,
13,32111,32767,32326,32467,
14,32083,32767,32299,32481,
15,32101,32767,32298,32447,
16,32395,32767,32341,32482,
17,32433,32767,32329,32468,
18,32383,32767,32319,32466,
19,32361,32767,32336,32413,
20,32396,32767,32354,32476,
21,32389,32767,32354,32430,
22,32331,32767,32349,32409,
23,32346,32767,32339,32379,
24,32349,32767,32291,32398,
25,32342,32767,32304,32365,
26,32304,32767,32284,32359,
27,32285,32767,32295,32311,
28,32294,32767,32319,32334,
29,32308,32767,32315,32308,
30,32219,32767,32319,32266,
31,32256,32767,32312,32247#
