0,32767,32742,32748,32767,
1,32767,32715,32737,32717,
2,32767,32752,32748,32669,
3,32753,32757,32767,32637,
4,32754,32752,32767,32608,
5,32767,32763,32757,32582,
6,32710,32767,32751,32530,
7,32720,32767,32748,32530,
8,32751,32767,32764,32591,
9,32767,32762,32745,32599,
10,32697,32767,32735,32546,
11,32689,32767,32715,32535,
12,32668,32767,32716,32521,
13,32635,32767,32679,32474,
14,32602,32767,32674,32470,
15,32600,32767,32644,32457,
16,32767,32767,32649,32528,
17,32767,32755,32633,32547,
18,32631,32767,32592,32404,
19,32647,32767,32577,32433,
20,32622,32767,32573,32416,
21,32607,32767,32548,32411,
22,32549,32767,32524,32370,
23,32570,32767,32509,32406,
24,32554,32767,32517,32434,
25,32565,32767,32506,32460,
26,32441,32767,32466,32336,
27,32513,32767,32446,32417,
28,32470,32767,32439,32378,
29,32429,32767,32417,32357,
30,32390,32767,32387,32324,
31,32386,32767,32368,32334#
