0,32762,32762,32767,32767,
1,32658,32767,32575,32762,
2,32541,32767,32357,32676,
3,32471,32767,32218,32688,
4,32390,32767,32116,32615,
5,32344,32767,32009,32627,
6,32267,32767,31909,32549,
7,32232,32767,31833,32569,
8,32134,32767,31822,32425,
9,32091,32767,31758,32414,
10,32039,32767,31692,32354,
11,32013,32767,31645,32361,
12,32001,32767,31632,32321,
13,31982,32767,31601,32337,
14,31958,32767,31550,32285,
15,31929,32767,31521,32293,
16,32129,32767,31733,32296,
17,32121,32767,31703,32308,
18,32068,32767,31629,32265,
19,32047,32767,31603,32264,
20,32044,32767,31591,32246,
21,32026,32767,31560,32240,
22,31982,32767,31515,32193,
23,31971,32767,31490,32197,
24,31871,32767,31523,32021,
25,31873,32767,31498,32055,
26,31827,32767,31451,31998,
27,31818,32767,31426,32013,
28,31813,32767,31423,31981,
29,31779,32767,31396,31969,
30,31753,32767,31362,31929,
31,31720,32767,31337,31914#
