 305.927, 304.320, 303.801, 305.179, 594.924, 594.297, 593.944, 593.587
 298.575, 305.467, 306.453, 305.342, 579.995, 594.297, 593.558, 593.818
 294.990, 305.256, 305.417, 304.947, 570.557, 596.204, 596.657, 595.236
 291.397, 305.327, 305.960, 305.326, 559.127, 594.685, 593.186, 593.032
 283.871, 305.997, 304.843, 305.853, 553.355, 595.456, 593.770, 594.545
 278.268, 303.298, 303.599, 301.024, 544.729, 596.093, 595.338, 595.704
 278.860, 301.707, 302.709, 304.253, 542.638, 596.622, 595.157, 594.094
 275.339, 302.816, 302.379, 303.252, 536.063, 595.877, 595.602, 593.639
 281.816, 302.965, 303.131, 302.626, 541.249, 595.579, 596.434, 594.895
 277.368, 304.115, 304.695, 302.583, 539.124, 595.260, 593.806, 594.027
 278.694, 303.848, 303.083, 303.461, 539.178, 595.247, 595.074, 594.566
 277.783, 304.823, 304.904, 303.924, 535.660, 595.549, 595.066, 595.210
 275.010, 305.532, 306.102, 304.133, 535.497, 594.819, 595.012, 593.539
 273.606, 305.679, 306.838, 305.179, 532.980, 595.223, 594.804, 595.882
 275.924, 303.134, 302.150, 303.088, 534.517, 597.727, 597.344, 595.199
 272.464, 302.660, 302.611, 305.410, 532.894, 597.303, 595.974, 594.253
 284.704, 302.687, 303.176, 301.567, 542.769, 597.372, 594.469, 594.211
 283.611, 304.083, 301.095, 303.859, 541.035, 595.599, 595.957, 595.384
 282.188, 301.781, 298.662, 300.345, 538.032, 597.759, 597.955, 595.464
 283.431, 302.765, 301.513, 303.658, 537.850, 598.244, 598.107, 593.252
 277.772, 303.602, 304.568, 303.580, 536.932, 598.110, 595.780, 592.000
 275.893, 303.701, 306.416, 301.380, 536.547, 598.782, 598.549, 595.790
 277.347, 301.970, 302.315, 309.882, 535.356, 599.226, 598.799, 593.903
 274.991, 303.607, 304.231, 303.210, 535.122, 598.031, 596.477, 593.509
 281.325, 303.389, 305.435, 301.104, 546.080, 598.402, 596.142, 597.612
 278.797, 302.215, 304.127, 303.263, 546.581, 598.406, 596.290, 595.173
 282.060, 301.695, 303.749, 303.008, 545.088, 597.167, 594.842, 594.679
 281.483, 303.649, 304.574, 303.892, 545.550, 598.208, 595.049, 595.356
 276.309, 302.680, 304.674, 303.684, 546.434, 597.827, 595.023, 594.338
 275.140, 302.352, 304.461, 301.668, 546.009, 598.178, 595.737, 596.791
 276.705, 300.483, 301.871, 296.861, 548.699, 599.865, 595.212, 595.788
 275.536, 300.735, 304.184, 305.576, 549.404, 601.249, 598.188, 595.116
