0,32759,32739,32746,32767,
1,32767,32765,32512,32691,
2,32733,32767,32318,32465,
3,32758,32767,32147,32479,
4,32767,32743,32084,32354,
5,32703,32767,31946,32274,
6,32730,32767,31894,32192,
7,32714,32767,31783,32196,
8,32767,32646,31675,32085,
9,32767,32662,31615,32100,
10,32767,32655,31571,32015,
11,32767,32681,31530,32039,
12,32767,32653,31575,31976,
13,32767,32708,31545,31971,
14,32767,32651,31503,31919,
15,32767,32692,31481,31944,
16,32767,32684,31365,32289,
17,32767,32620,31295,32308,
18,32767,32693,31250,32206,
19,32767,32700,31263,32242,
20,32767,32658,31249,32187,
21,32767,32678,31233,32186,
22,32767,32714,31237,32134,
23,32767,32723,31224,32148,
24,32767,32493,31114,31994,
25,32767,32470,31076,32017,
26,32767,32547,31082,31941,
27,32767,32536,31059,31962,
28,32767,32501,31084,31918,
29,32767,32541,31106,31934,
30,32767,32534,31078,31882,
31,32767,32552,31069,31889#
