  96.747,  97.677,  96.978,  94.917, 188.858, 188.792, 189.189, 188.564
 151.014,  96.730,  94.940,  98.261, 149.273, 188.875, 188.365, 188.873
 186.453,  91.462,  92.257,  92.232, 131.117, 188.581, 188.847, 185.987
 218.403,  92.409,  97.181,  92.871, 102.751, 189.442, 191.292, 185.724
 237.617,  82.131,  85.646,  86.378,  99.705, 186.082, 186.948, 183.740
 267.957,  90.406,  94.117,  84.536,  81.092, 188.591, 188.904, 182.246
 284.483,  92.501,  96.456,  87.178,  78.890, 188.455, 188.839, 183.590
 303.762,  95.668,  95.073,  95.740,  63.953, 188.387, 188.476, 184.710
 312.297,  93.404,  93.315,  87.261,  82.838, 188.442, 188.270, 182.286
 323.086,  91.613,  92.438,  92.292,  71.633, 188.087, 188.525, 182.228
 333.463,  92.400,  92.058,  90.867,  73.962, 188.169, 187.056, 183.700
 344.033,  93.991,  90.747,  87.923,  64.652, 189.165, 188.135, 183.745
 343.940,  94.419,  94.820,  90.809,  73.570, 188.534, 188.499, 183.479
 357.044,  98.235,  93.250,  94.563,  67.592, 190.317, 189.272, 184.656
 347.805,  93.055,  95.054,  87.984,  68.410, 188.740, 189.361, 184.317
 356.105,  94.571,  93.191,  89.192,  62.254, 190.050, 189.303, 185.745
 369.468,  95.439,  97.052,  88.851,  69.536, 189.858, 189.740, 184.959
 372.428,  98.047, 102.641,  90.295,  65.565, 190.131, 189.807, 184.845
 382.939,  96.513, 104.385,  92.550,  62.959, 189.265, 190.742, 185.865
 392.318,  98.162,  97.115,  94.418,  62.859, 189.894, 188.637, 187.395
 388.734,  93.533,  95.256,  91.937,  69.417, 191.406, 191.224, 189.610
 397.562,  98.726,  94.021,  93.186,  67.441, 192.060, 189.070, 179.495
 398.462,  94.630,  96.774,  87.002,  66.672, 190.836, 189.983, 177.423
 400.509,  94.025, 100.707,  90.326,  63.140, 190.664, 190.462, 178.349
 403.269,  98.482,  96.271,  88.725,  89.576, 190.025, 187.463, 176.210
 399.348,  97.879,  97.669,  93.402,  85.287, 190.370, 187.455, 175.776
 406.540,  93.649,  89.029,  89.859,  86.738, 189.972, 186.591, 175.027
 407.293,  92.202,  95.244,  90.359,  83.766, 189.335, 187.107, 174.548
 402.678,  94.513, 100.754,  86.738,  91.660, 190.632, 188.920, 174.472
 407.275,  93.080,  93.302,  88.873,  88.266, 190.002, 186.573, 175.580
 403.744,  86.861,  98.140,  83.844,  88.023, 187.431, 185.401, 173.154
 417.230,  95.958,  96.197,  86.089,  87.423, 189.615, 185.274, 173.991
