 480.353, 479.589, 479.854, 480.321, 359.273, 358.456, 358.637, 358.743
 465.920, 478.512, 478.211, 479.684, 329.966, 357.787, 358.114, 361.619
 454.544, 479.819, 479.455, 480.194, 312.896, 358.669, 357.775, 360.305
 441.401, 478.794, 477.861, 480.397, 290.179, 359.081, 357.008, 361.606
 432.702, 479.892, 483.583, 481.162, 278.827, 359.550, 361.684, 360.544
 426.907, 480.760, 480.416, 480.402, 264.256, 358.277, 358.908, 359.224
 416.688, 479.638, 484.967, 480.101, 258.143, 359.277, 363.841, 360.813
 410.092, 480.574, 480.182, 472.611, 246.484, 360.559, 359.928, 357.003
 415.674, 476.335, 475.968, 481.647, 243.810, 357.517, 357.666, 363.094
 402.374, 476.835, 475.236, 478.357, 229.558, 358.343, 356.927, 362.828
 403.391, 478.499, 475.766, 479.656, 233.099, 359.856, 357.321, 362.504
 401.207, 477.793, 477.022, 481.066, 227.213, 359.480, 358.580, 364.122
 397.932, 479.257, 483.368, 483.447, 230.313, 359.352, 361.373, 364.619
 390.631, 482.061, 485.257, 483.162, 222.524, 359.974, 361.306, 363.610
 393.015, 479.672, 480.070, 481.398, 229.563, 358.576, 358.316, 361.194
 387.120, 480.936, 481.643, 482.441, 223.408, 358.579, 359.013, 363.549
 394.427, 477.028, 476.636, 482.678, 275.495, 357.502, 357.163, 363.135
 390.135, 479.876, 478.766, 483.460, 272.902, 359.984, 358.445, 363.947
 384.175, 476.531, 475.583, 484.293, 266.747, 358.796, 358.164, 364.291
 380.058, 477.910, 477.894, 483.028, 263.534, 358.902, 358.225, 364.580
 378.505, 471.364, 472.430, 482.892, 267.201, 352.189, 350.588, 361.492
 376.885, 480.068, 478.758, 486.861, 264.271, 359.021, 357.677, 361.545
 371.305, 479.577, 480.484, 486.651, 264.015, 360.245, 360.925, 360.558
 368.947, 478.777, 476.191, 481.875, 263.353, 361.252, 358.577, 358.305
 374.455, 479.720, 458.452, 489.170, 263.121, 361.875, 345.470, 361.556
 357.439, 463.149, 464.039, 474.215, 250.624, 348.355, 348.565, 349.102
 362.833, 474.299, 472.968, 484.484, 259.003, 357.075, 354.607, 355.545
 361.096, 476.404, 474.617, 487.899, 254.439, 356.095, 352.788, 355.646
 360.424, 477.873, 475.617, 490.147, 261.330, 358.135, 355.189, 356.641
 352.867, 474.244, 472.886, 487.380, 259.072, 355.941, 354.183, 354.485
 352.315, 476.977, 472.500, 492.385, 264.320, 359.615, 356.179, 356.048
 346.886, 478.479, 474.504, 496.370, 262.956, 360.384, 354.745, 353.142
