0,32767,32764,32765,32767,
1,32738,32767,32664,32747,
2,32620,32704,32673,32767,
3,32624,32738,32606,32767,
4,32544,32668,32599,32767,
5,32545,32708,32555,32767,
6,32467,32629,32557,32767,
7,32478,32670,32513,32767,
8,32641,32741,32468,32767,
9,32653,32767,32424,32765,
10,32603,32746,32455,32767,
11,32608,32755,32412,32767,
12,32582,32699,32436,32767,
13,32594,32735,32406,32767,
14,32549,32679,32421,32767,
15,32570,32711,32388,32767,
16,32767,32685,32268,32510,
17,32767,32674,32231,32510,
18,32767,32757,32359,32609,
19,32767,32761,32320,32591,
20,32767,32761,32370,32627,
21,32767,32767,32346,32612,
22,32755,32767,32385,32645,
23,32743,32767,32359,32632,
24,32767,32672,32175,32481,
25,32767,32670,32140,32475,
26,32767,32699,32225,32539,
27,32767,32684,32164,32523,
28,32767,32673,32211,32544,
29,32767,32679,32189,32535,
30,32767,32675,32222,32570,
31,32767,32676,32200,32572#
