10,32466,32578,32645,32767,
11,32479,32571,32659,32767,
12,32444,32547,32639,32767,
13,32447,32522,32652,32767,
14,32359,32512,32624,32767,
15,32372,32498,32633,32767,
16,32767,32672,32615,32764,
17,32762,32649,32615,32767,
18,32651,32638,32597,32767,
19,32639,32615,32599,32767,
20,32606,32591,32585,32767,
21,32603,32591,32608,32767,
22,32529,32570,32567,32767,
23,32520,32564,32594,32767,
24,32543,32500,32630,32767,
25,32539,32485,32636,32767,
26,32451,32479,32622,32767,
27,32444,32445,32611,32767,
28,32422,32438,32627,32767,
29,32416,32406,32613,32767,
30,32351,32377,32575,32767,
31,32349,32401,32621,32767#
