10,32767,32760,32759,32765,
11,32741,32767,32762,32738,
12,32749,32704,32767,32753,
13,32767,32719,32758,32750,
14,32767,32705,32762,32761,
15,32767,32689,32743,32763,
16,32393,32625,32717,32767,
17,32384,32616,32725,32767,
18,32358,32584,32693,32767,
19,32359,32596,32711,32767,
20,32389,32579,32693,32767,
21,32365,32555,32703,32767,
22,32378,32580,32702,32767,
23,32334,32507,32685,32767,
24,32493,32589,32755,32767,
25,32449,32510,32729,32767,
26,32465,32571,32758,32767,
27,32486,32581,32750,32767,
28,32520,32586,32766,32767,
29,32487,32559,32767,32755,
30,32488,32528,32742,32767,
31,32472,32512,32752,32767#
