0,32767,32767,32767,32767,
1,32738,32767,32589,32730,
2,32731,32709,32487,32767,
3,32726,32731,32381,32767,
4,32727,32695,32333,32767,
5,32723,32718,32255,32767,
6,32706,32666,32205,32767,
7,32701,32686,32138,32767,
8,32706,32755,32208,32767,
9,32696,32761,32155,32767,
10,32673,32708,32118,32767,
11,32668,32729,32081,32767,
12,32674,32696,32098,32767,
13,32660,32696,32054,32767,
14,32643,32649,32038,32767,
15,32638,32665,32005,32767,
16,32361,32767,31828,32323,
17,32350,32767,31803,32319,
18,32368,32767,31782,32358,
19,32358,32767,31758,32355,
20,32382,32767,31776,32375,
21,32767,32613,32105,32257,
22,32767,32581,32086,32269,
23,32767,32572,32069,32261,
24,32767,32648,32166,32283,
25,32767,32632,32149,32282,
26,32767,32600,32134,32298,
27,32767,32596,32125,32293,
28,32767,32599,32145,32310,
29,32767,32585,32119,32299,
30,32767,32561,32113,32316,
31,32767,32561,32105,32308#
