0,32744,32761,32767,32755,
1,32767,32529,32689,32601,
2,32761,32484,32767,32618,
3,32767,32325,32734,32503,
4,32767,32256,32702,32487,
5,32767,32140,32702,32409,
6,32767,32156,32762,32437,
7,32767,32054,32737,32359,
8,32703,31807,32767,32166,
9,32765,31760,32767,32151,
10,32737,31757,32767,32155,
11,32725,31683,32767,32103,
12,32767,31708,32763,32141,
13,32767,31650,32759,32097,
14,32689,31637,32767,32075,
15,32710,31591,32767,32043,
16,32767,31457,32640,31804,
17,32767,31398,32603,31750,
18,32767,31485,32737,31857,
19,32767,31443,32740,31830,
20,32767,31437,32707,31856,
21,32767,31414,32734,31835,
22,32730,31431,32767,31851,
23,32767,31395,32748,31837,
24,32701,31197,32767,31662,
25,32727,31165,32767,31645,
26,32665,31151,32767,31637,
27,32682,31118,32767,31616,
28,32724,31149,32767,31661,
29,32689,31094,32767,31617,
30,32661,31100,32767,31615,
31,32682,31063,32767,31597#
