 209.247, 211.700, 216.531, 213.913, 341.124, 340.496, 339.465, 340.287
 218.331, 214.040, 211.421, 218.180, 331.899, 342.786, 342.298, 341.447
 206.925, 207.818, 214.654, 202.343, 338.359, 341.519, 340.535, 346.853
 216.403, 212.523, 212.386, 216.099, 331.097, 339.992, 339.401, 342.155
 221.168, 214.180, 209.536, 218.833, 334.106, 340.748, 340.065, 342.770
 220.690, 209.718, 211.687, 215.790, 327.390, 339.912, 340.645, 345.943
 219.718, 212.401, 210.312, 213.965, 334.403, 341.011, 342.076, 345.682
 223.125, 208.069, 207.693, 213.685, 329.306, 340.906, 339.938, 345.737
 242.235, 207.325, 206.099, 214.439, 330.865, 340.293, 341.116, 345.855
 240.853, 203.763, 206.004, 210.951, 328.673, 342.321, 342.368, 350.392
 240.434, 204.606, 205.258, 207.767, 334.795, 342.878, 343.677, 350.668
 241.674, 201.694, 203.028, 207.661, 332.399, 342.631, 340.689, 350.767
 243.648, 199.647, 199.512, 207.380, 336.834, 343.165, 344.319, 351.514
 247.111, 199.034, 198.894, 205.421, 334.010, 345.851, 346.900, 354.190
 246.338, 198.887, 194.839, 204.599, 338.836, 345.520, 347.760, 352.322
 249.979, 199.640, 202.123, 206.476, 334.096, 344.116, 344.967, 353.064
 240.654, 204.620, 206.276, 212.293, 311.193, 343.621, 341.745, 348.033
 246.737, 204.130, 204.813, 212.843, 308.634, 342.812, 341.564, 352.559
 248.337, 208.320, 209.978, 216.131, 310.452, 341.354, 340.053, 347.986
 251.105, 208.116, 207.402, 218.029, 310.429, 341.442, 339.955, 349.776
 245.199, 205.983, 212.268, 211.840, 312.833, 340.568, 338.059, 349.309
 249.448, 205.564, 210.105, 210.000, 313.924, 340.507, 335.074, 349.005
 253.384, 210.583, 211.805, 216.670, 314.467, 338.370, 337.569, 347.446
 257.858, 207.799, 207.309, 194.637, 313.163, 339.363, 337.676, 355.645
 279.670, 210.115, 212.243, 218.629, 316.328, 339.664, 339.502, 345.316
 282.285, 210.744, 212.477, 216.964, 315.944, 339.548, 338.231, 346.786
 282.909, 206.723, 211.135, 214.849, 318.481, 341.158, 339.295, 346.057
 281.512, 209.294, 212.049, 216.613, 318.985, 339.478, 335.550, 345.397
 278.386, 201.963, 205.287, 214.681, 325.639, 343.103, 339.176, 348.203
 285.794, 204.995, 206.390, 215.839, 322.997, 341.299, 338.008, 345.672
 282.470, 203.705, 210.028, 215.624, 327.739, 341.237, 339.056, 346.510
 286.520, 204.229, 210.796, 219.129, 325.024, 340.263, 337.367, 343.763
