0,32747,32767,32759,32742,
1,32675,32635,32767,32677,
2,32571,32464,32767,32633,
3,32512,32353,32767,32594,
4,32544,32319,32767,32651,
5,32484,32255,32767,32584,
6,32453,32175,32767,32618,
7,32429,32123,32767,32588,
8,32371,32282,32722,32767,
9,32345,32165,32672,32767,
10,32330,32191,32718,32767,
11,32354,32224,32762,32767,
12,32336,32185,32703,32767,
13,32316,32105,32675,32767,
14,32321,32187,32727,32767,
15,32317,32153,32726,32767,
16,32168,32128,32658,32767,
17,32164,32084,32641,32767,
18,32144,32069,32686,32767,
19,32148,32053,32683,32767,
20,32164,32129,32726,32767,
21,32145,32029,32664,32767,
22,32109,31970,32650,32767,
23,32136,32002,32666,32767,
24,31876,31933,32381,32767,
25,31886,31955,32404,32767,
26,31848,31899,32397,32767,
27,31862,31912,32406,32767,
28,31859,31894,32357,32767,
29,31862,31899,32364,32767,
30,31831,31864,32350,32767,
31,31831,31856,32348,32767#
