0,32750,32765,32767,32751,
1,32749,32762,32657,32767,
2,32757,32691,32626,32767,
3,32750,32681,32489,32767,
4,32767,32615,32379,32725,
5,32767,32648,32311,32766,
6,32767,32561,32235,32728,
7,32767,32593,32150,32752,
8,32767,32623,32211,32692,
9,32767,32577,32029,32684,
10,32767,32595,32078,32693,
11,32767,32641,32035,32737,
12,32767,32584,31931,32683,
13,32767,32554,31787,32698,
14,32767,32613,31889,32717,
15,32767,32620,31788,32738,
16,32767,32689,31984,32707,
17,32767,32679,31882,32716,
18,32767,32700,31893,32749,
19,32762,32702,31813,32767,
20,32725,32706,31806,32767,
21,32745,32682,31665,32767,
22,32750,32674,31635,32767,
23,32722,32662,31550,32767,
24,32767,32689,31595,32707,
25,32767,32731,31569,32746,
26,32767,32705,31537,32749,
27,32767,32722,31468,32764,
28,32767,32691,31380,32735,
29,32767,32712,31331,32767,
30,32767,32701,31312,32764,
31,32744,32692,31225,32767#
