10,32757,32767,32763,32754,
11,32767,32766,32729,32754,
12,32767,32712,32748,32716,
13,32767,32710,32720,32717,
14,32754,32690,32767,32726,
15,32767,32670,32712,32739,
16,32767,32751,32670,32609,
17,32767,32753,32660,32604,
18,32767,32721,32649,32663,
19,32767,32730,32656,32665,
20,32767,32697,32644,32633,
21,32767,32689,32622,32624,
22,32767,32670,32620,32647,
23,32767,32593,32590,32699,
24,32767,32686,32674,32551,
25,32767,32588,32615,32597,
26,32767,32639,32655,32593,
27,32767,32640,32615,32562,
28,32767,32604,32626,32534,
29,32767,32609,32620,32528,
30,32767,32572,32618,32561,
31,32767,32547,32609,32572#
