10,32767,32762,32758,32762,
11,32767,32718,32757,32698,
12,32767,32718,32721,32748,
13,32767,32668,32705,32674,
14,32767,32688,32677,32749,
15,32767,32644,32661,32667,
16,32752,32573,32767,32633,
17,32749,32556,32767,32583,
18,32767,32583,32760,32616,
19,32767,32537,32727,32559,
20,32767,32524,32687,32564,
21,32767,32472,32656,32517,
22,32767,32533,32673,32546,
23,32767,32471,32654,32518,
24,32720,32299,32767,32625,
25,32732,32252,32767,32614,
26,32760,32322,32767,32642,
27,32767,32317,32765,32587,
28,32767,32300,32728,32601,
29,32767,32259,32715,32567,
30,32767,32246,32660,32605,
31,32767,32236,32669,32554#
