 939.849, 939.256, 939.319, 939.464, 727.936, 728.021, 728.863, 727.943
 961.992, 938.653, 938.581, 938.706, 726.823, 729.924, 728.981, 728.518
 989.694, 938.969, 938.112, 938.009, 715.996, 728.695, 729.357, 730.598
1002.619, 938.248, 939.234, 936.903, 718.366, 729.009, 728.224, 730.762
1009.681, 940.118, 939.344, 936.875, 707.344, 728.190, 727.189, 729.891
1017.796, 938.638, 938.282, 936.357, 708.837, 727.336, 728.845, 731.397
1027.862, 939.183, 939.856, 935.408, 701.175, 728.761, 728.633, 731.024
1033.806, 939.028, 939.170, 935.920, 704.154, 727.332, 726.837, 729.562
1021.938, 939.236, 939.154, 934.366, 689.027, 726.771, 726.415, 730.130
1023.911, 938.718, 939.439, 934.933, 692.393, 728.148, 727.905, 730.611
1032.287, 937.731, 937.195, 933.996, 686.245, 729.398, 729.760, 731.992
1033.618, 938.091, 937.178, 933.241, 690.543, 728.562, 726.920, 731.642
1028.022, 938.192, 939.373, 933.487, 682.508, 728.841, 728.667, 732.391
1029.575, 937.738, 937.670, 934.328, 687.080, 730.136, 729.386, 732.303
1033.287, 937.827, 938.057, 933.484, 679.070, 729.644, 729.428, 732.525
1033.850, 937.667, 939.253, 933.958, 682.842, 729.666, 729.207, 733.295
1018.299, 937.373, 937.422, 933.648, 684.232, 730.941, 729.075, 732.408
1017.526, 937.408, 938.072, 933.216, 685.401, 729.438, 728.660, 734.281
1030.905, 938.144, 939.093, 933.489, 684.147, 729.117, 728.113, 733.769
1030.476, 938.293, 938.781, 932.594, 686.051, 728.803, 727.325, 732.247
1028.255, 937.571, 939.405, 932.333, 681.879, 728.299, 726.402, 733.852
1027.680, 938.365, 941.004, 931.745, 684.138, 727.909, 724.872, 729.411
1034.751, 937.392, 939.315, 934.282, 680.870, 728.179, 726.678, 729.411
1034.821, 937.576, 938.660, 933.719, 681.904, 727.999, 725.764, 730.463
1017.931, 937.983, 940.558, 935.710, 664.938, 728.293, 727.353, 726.821
1017.534, 938.360, 939.503, 937.372, 667.040, 728.398, 727.100, 728.133
1023.257, 937.875, 940.198, 939.658, 664.332, 728.635, 725.612, 729.213
1022.948, 937.716, 939.948, 939.174, 667.128, 728.195, 723.840, 729.146
1018.391, 937.197, 939.757, 940.143, 663.746, 729.768, 724.708, 730.987
1017.532, 936.994, 938.984, 940.583, 665.756, 729.080, 724.220, 729.443
1021.727, 937.065, 939.870, 941.239, 661.592, 729.179, 723.503, 729.724
1020.050, 937.076, 941.133, 939.543, 662.850, 728.471, 723.274, 728.717
