10,32457,31830,32526,32767,
11,32461,31845,32507,32767,
12,32323,32767,32392,32655,
13,32309,32767,32358,32634,
14,32360,31806,32439,32767,
15,32366,31826,32427,32767,
16,32729,32614,32767,32694,
17,32746,32639,32767,32713,
18,32686,31589,32767,32725,
19,32697,31612,32767,32743,
20,32670,32655,32767,32744,
21,32677,32672,32762,32767,
22,32120,31549,32184,32767,
23,32130,31552,32177,32767,
24,32668,32757,32767,32678,
25,32688,32767,32758,32680,
26,32182,31647,32222,32767,
27,32181,31642,32219,32767,
28,32629,32737,32767,32660,
29,32632,32735,32767,32664,
30,32151,31573,32178,32767,
31,32150,31561,32166,32767#
