0,32759,32746,32755,32767,
1,32751,32739,32700,32767,
2,32729,32659,32517,32767,
3,32718,32632,32480,32767,
4,32671,32637,32403,32767,
5,32663,32611,32383,32767,
6,32641,32569,32277,32767,
7,32646,32580,32292,32767,
8,32591,32481,32368,32767,
9,32599,32485,32372,32767,
10,32599,32482,32310,32767,
11,32621,32516,32333,32767,
12,32556,32504,32286,32767,
13,32566,32532,32311,32767,
14,32566,32539,32270,32767,
15,32611,32623,32314,32767,
16,32337,32498,32380,32767,
17,32331,32499,32383,32767,
18,32416,32515,32286,32767,
19,32370,32522,32332,32767,
20,32341,32515,32278,32767,
21,32342,32544,32304,32767,
22,32365,32562,32264,32767,
23,32386,32593,32270,32767,
24,32301,32442,32313,32767,
25,32344,32520,32344,32767,
26,32351,32501,32290,32767,
27,32403,32554,32291,32767,
28,32329,32571,32303,32767,
29,32309,32545,32291,32767,
30,32346,32588,32255,32767,
31,32337,32578,32249,32767#
