0,32767,32757,32753,32764,
1,32658,32767,32702,32757,
2,32603,32620,32591,32767,
3,32531,32670,32559,32767,
4,32485,32598,32587,32767,
5,32437,32633,32533,32767,
6,32420,32525,32483,32767,
7,32379,32592,32471,32767,
8,32268,32362,32364,32767,
9,32240,32423,32362,32767,
10,32224,32340,32328,32767,
11,32183,32373,32312,32767,
12,32214,32331,32364,32767,
13,32179,32394,32375,32767,
14,32181,32315,32354,32767,
15,32126,32376,32388,32767,
16,32328,32489,32518,32767,
17,32320,32530,32526,32767,
18,32262,32402,32434,32767,
19,32272,32494,32470,32767,
20,32276,32463,32511,32767,
21,32262,32504,32518,32767,
22,32249,32470,32519,32767,
23,32219,32490,32523,32767,
24,32154,32256,32425,32767,
25,32114,32288,32456,32767,
26,32112,32237,32417,32767,
27,32062,32208,32394,32767,
28,32097,32258,32506,32767,
29,32105,32289,32490,32767,
30,32080,32245,32498,32767,
31,32068,32282,32508,32767#
