0,32763,32745,32749,32767,
1,32742,32657,32767,32685,
2,32730,32767,32695,32762,
3,32761,32706,32767,32743,
4,32706,32767,32732,32727,
5,32729,32697,32767,32668,
6,32702,32767,32719,32722,
7,32703,32700,32767,32651,
8,32767,32628,32685,32587,
9,32767,32541,32720,32540,
10,32767,32631,32727,32609,
11,32767,32553,32746,32539,
12,32760,32641,32767,32559,
13,32724,32540,32767,32454,
14,32737,32636,32767,32512,
15,32697,32512,32767,32425,
16,32767,32287,32628,32480,
17,32767,32264,32672,32435,
18,32767,32319,32615,32432,
19,32767,32273,32676,32423,
20,32767,32312,32667,32428,
21,32767,32263,32704,32401,
22,32767,32310,32702,32441,
23,32767,32296,32740,32372,
24,32767,32193,32613,32274,
25,32767,32153,32669,32259,
26,32767,32234,32644,32238,
27,32767,32156,32691,32246,
28,32767,32219,32703,32237,
29,32767,32186,32755,32208,
30,32767,32238,32741,32231,
31,32758,32198,32767,32175#
