0,32758,32767,32758,32747,
1,32579,32663,32629,32767,
2,32519,32572,32507,32767,
3,32367,32494,32427,32767,
4,32344,32412,32314,32767,
5,32241,32384,32288,32767,
6,32256,32360,32236,32767,
7,32163,32316,32205,32767,
8,32178,32321,32091,32767,
9,32126,32326,32088,32767,
10,32175,32320,32049,32767,
11,32096,32299,32057,32767,
12,32137,32274,32015,32767,
13,32081,32258,32015,32767,
14,32137,32260,31988,32767,
15,32083,32259,32003,32767,
16,32223,32420,32050,32767,
17,32166,32384,32045,32767,
18,32181,32352,32008,32767,
19,32143,32354,32021,32767,
20,32196,32373,32019,32767,
21,32153,32353,32012,32767,
22,32202,32376,32009,32767,
23,32153,32337,31994,32767,
24,32212,32341,31867,32767,
25,32179,32344,31877,32767,
26,32185,32305,31848,32767,
27,32169,32352,31882,32767,
28,32207,32329,31854,32767,
29,32169,32318,31855,32767,
30,32230,32337,31860,32767,
31,32191,32319,31853,32767#
