 700.337, 701.563, 702.998, 700.420, 147.944, 149.079, 149.141, 148.193
 689.198, 701.736, 701.133, 697.909, 139.974, 147.983, 145.864, 146.345
 638.563, 702.075, 698.270, 699.776, 147.067, 147.592, 147.569, 147.474
 633.191, 702.026, 705.481, 700.007, 138.030, 148.251, 147.261, 148.025
 610.799, 705.685, 704.896, 702.989, 145.745, 148.487, 147.384, 149.480
 609.562, 705.078, 704.202, 703.427, 138.280, 148.302, 146.993, 148.627
 579.671, 703.996, 703.586, 701.413, 144.716, 148.936, 150.807, 148.714
 580.079, 701.818, 705.618, 701.376, 136.502, 147.914, 147.264, 147.512
 587.276, 705.062, 704.266, 703.877, 134.867, 147.409, 147.044, 145.757
 591.380, 702.899, 702.076, 701.887, 127.363, 147.051, 148.628, 145.059
 564.181, 704.020, 705.079, 703.605, 134.531, 145.897, 147.732, 146.126
 571.594, 701.399, 699.126, 702.734, 129.555, 148.353, 148.305, 147.383
 565.774, 701.393, 696.550, 703.341, 136.277, 148.560, 149.634, 145.653
 571.938, 702.532, 700.021, 701.801, 130.536, 149.094, 149.817, 147.044
 562.225, 707.473, 703.340, 706.952, 137.502, 147.488, 146.840, 147.204
 566.826, 708.506, 707.159, 706.416, 129.405, 147.282, 147.020, 145.337
 650.856, 705.670, 702.948, 705.335, 151.203, 146.635, 147.326, 145.070
 657.753, 707.865, 706.860, 705.057, 146.804, 147.904, 148.739, 142.491
 627.100, 708.381, 697.441, 708.994, 152.814, 147.538, 149.066, 140.970
 630.666, 709.528, 706.836, 708.555, 148.027, 147.655, 148.597, 141.492
 619.774, 711.210, 704.769, 710.160, 153.014, 147.481, 149.184, 143.070
 625.103, 712.563, 712.195, 707.570, 149.491, 149.292, 150.365, 144.165
 605.801, 711.304, 709.939, 709.792, 154.501, 148.752, 149.703, 144.792
 613.523, 712.558, 708.384, 708.900, 150.361, 148.378, 149.604, 143.337
 623.094, 712.993, 709.549, 706.856, 150.591, 148.933, 150.728, 142.619
 629.731, 713.023, 710.052, 708.138, 146.981, 147.333, 148.441, 141.963
 609.273, 711.548, 707.632, 707.133, 150.525, 147.472, 149.120, 142.851
 615.859, 711.323, 708.026, 704.954, 147.036, 147.081, 150.140, 142.223
 608.653, 715.197, 712.000, 706.192, 152.025, 147.663, 149.517, 139.920
 619.207, 715.498, 710.421, 706.812, 147.122, 145.561, 149.187, 140.793
 601.381, 711.293, 707.824, 707.335, 152.727, 145.866, 150.073, 141.397
 606.964, 710.415, 703.938, 711.167, 148.765, 145.993, 150.948, 140.602
