  67.625,  16.051,  21.641,  21.602,  38.254,   7.773,   8.380,  16.710,SR:C01-BI{BPM:1}
  82.411,  20.388,  20.634,  37.822,  67.974,   9.561,  12.202,  21.430,SR:C01-BI{BPM:2}
  47.389,  21.630,  32.505,  24.956, 106.399,   5.527,  10.004,   8.856,SR:C01-BI{BPM:3}
  89.387,  16.050,  20.270,  20.975, 156.997,   7.384,   8.031,   9.481,SR:C01-BI{BPM:4}
  27.151,   3.491,   6.619,   7.959, 134.424,  10.077,  15.593,  20.366,SR:C01-BI{BPM:5}
  83.492,   7.528,  14.685,  13.410,  47.360,   6.897,  12.382,  16.618,SR:C01-BI{BPM:6}
  79.438,  21.732,  23.137,  16.149, 146.164,   7.832,   9.542,  13.641,SR:C02-BI{BPM:1}
 142.246,  13.486,  12.524,  33.429, 134.445,  11.080,  13.001,  19.657,SR:C02-BI{BPM:2}
 113.852,  17.792,  32.666,  29.341,  90.167,   6.004,   7.626,  12.441,SR:C02-BI{BPM:3}
 125.231,  13.520,  22.508,  19.125, 258.468,   7.252,   7.910,  11.887,SR:C02-BI{BPM:4}
 235.900,   6.294,   8.063,  13.943, 158.378,   9.474,  14.479,  20.966,SR:C02-BI{BPM:5}
 119.271,   2.974,   9.643,  10.693,  24.231,   7.761,  13.766,  13.123,SR:C02-BI{BPM:6}
 130.434,  10.806,  10.381,  13.100,  84.409,   6.589,   9.182,  11.671,SR:C02-BI{BPM:7}
  68.493,  16.682,  16.151,  20.986,  36.013,   5.229,   6.507,   7.813,SR:C02-BI{BPM:8}
  46.558,  19.675,  20.486,  17.647,  33.254,   6.748,   8.125,  10.256,SR:C03-BI{BPM:1}
  74.629,  18.885,  26.524,  38.253,  31.721,   9.164,   9.968,  13.399,SR:C03-BI{BPM:2}
 130.658,  36.749,  44.378,  42.522, 180.236,   6.148,   7.731,   8.857,SR:C03-BI{BPM:3}
 213.784,  23.711,  34.550,  39.227,  33.144,   9.600,  14.257,  23.774,SR:C03-BI{BPM:4}
  51.864,  23.287,  23.404,  30.027, 195.745,  13.855,  19.480,  22.518,SR:C03-BI{BPM:5}
 111.943,  37.366,  45.928,  38.188, 204.917,   8.950,  13.862,  21.717,SR:C03-BI{BPM:6}
 256.945,   4.123,  13.436,  10.322, 138.751,   5.776,   9.863,  15.091,SR:C03-BI{BPM:7}
 465.848,  17.738,  17.079,  18.985,  76.646,   5.045,   6.085,  19.118,SR:C03-BI{BPM:8}
  83.070,  31.852,  35.788,  37.332, 175.187,   5.443,   6.879,  11.147,SR:C04-BI{BPM:1}
 202.438,  19.625,  21.154,  25.139, 186.159,   9.072,   9.091,  22.826,SR:C04-BI{BPM:2}
  80.202,  36.550,  52.492,  66.288, 210.023,   6.130,  11.241,  14.680,SR:C04-BI{BPM:3}
  80.736,  24.950,  32.222,  41.059, 354.271,   8.690,   9.154,  13.536,SR:C04-BI{BPM:4}
  74.372,  23.523,  30.046,  39.647, 122.095,  11.940,  14.114,  17.347,SR:C04-BI{BPM:5}
  64.241,  22.895,  25.884,  24.146,  90.780,   9.129,  15.550,  18.470,SR:C04-BI{BPM:6}
 133.709,  36.673,  36.695,  51.932,  73.005,   8.262,  13.099,  16.394,SR:C04-BI{BPM:7}
 203.883,  36.195,  43.729,  43.354, 101.684,   3.992,   7.230,  11.739,SR:C04-BI{BPM:8}
  96.706,  36.957,  36.472,  60.106,  44.327,   4.039,   6.947,  10.411,SR:C04-BI{BPM:9}
  77.175,  36.330,  36.688,  46.245,  63.392,   5.060,   8.039,  11.330,SR:C04-BI{BPM:10}
 110.173,   9.121,   7.373,   7.527, 142.001,   7.490,  11.256,  16.822,SR:C05-BI{BPM:1}
  60.729,  13.424,  17.784,  18.444,  80.404,  11.254,  13.458,  17.230,SR:C05-BI{BPM:2}
  98.150,  15.765,  25.317,  21.242, 138.362,   7.630,  10.937,  13.535,SR:C05-BI{BPM:3}
  39.229,  12.067,  17.538,  15.088, 203.842,  10.327,  12.331,  12.213,SR:C05-BI{BPM:4}
 132.622,  10.175,  15.217,  19.491, 121.616,  13.670,  17.700,  15.683,SR:C05-BI{BPM:5}
  64.071,  11.083,  15.731,  22.092, 146.621,   8.472,  11.717,  15.671,SR:C05-BI{BPM:6}
 107.626,  19.665,  29.563,  27.602,  61.438,   6.760,  11.564,  12.653,SR:C05-BI{BPM:7}
 218.285,   7.451,   9.206,   8.427, 131.721,   2.079,   8.814,  15.586,SR:C05-BI{BPM:8}
 115.181,   6.829,   4.823,  14.124,  99.618,   6.357,   7.557,  10.198,SR:C05-BI{BPM:9}
 189.073,   9.171,   6.832,  21.265, 282.091,   6.826,   7.120,  12.351,SR:C06-BI{BPM:1}
 106.976,   8.487,   6.561,  12.778, 134.761,  11.222,  16.032,  16.555,SR:C06-BI{BPM:2}
  64.750,  14.811,  26.211,  22.462,  61.587,   7.184,   7.927,  11.000,SR:C06-BI{BPM:3}
  51.645,   9.845,  17.536,  11.847,  79.406,   9.459,  16.369,  23.395,SR:C06-BI{BPM:4}
  52.776,  15.503,  17.734,  20.689, 153.873,  12.620,  15.469,  18.128,SR:C06-BI{BPM:5}
 171.162,  10.869,  13.419,  17.975, 105.869,   9.120,  12.595,  11.376,SR:C06-BI{BPM:6}
 126.593,  24.047,  26.290,  17.704,  47.231,   8.340,   9.556,  20.298,SR:C07-BI{BPM:1}
  72.002,  25.848,  32.429,  32.167, 204.659,  12.334,  18.663,  27.012,SR:C07-BI{BPM:2}
  74.864,  45.983,  51.763,  57.098,  89.424,   8.116,  14.243,  24.201,SR:C07-BI{BPM:3}
  97.143,  31.015,  33.043,  31.944,  33.376,   9.547,  13.127,  12.284,SR:C07-BI{BPM:4}
  35.008,  19.138,  22.651,  26.386,  71.148,  12.626,  17.867,  18.038,SR:C07-BI{BPM:5}
  51.469,  33.059,  34.647,  40.885,  55.186,   9.063,  14.349,  16.289,SR:C07-BI{BPM:6}
  84.542,   4.991,   7.493,  10.988,  11.092,   6.029,   8.015,   8.403,SR:C07-BI{BPM:7}
  50.507,   6.596,   5.760,   5.181,  14.272,   2.147,   2.484,   2.314,SR:C07-BI{BPM:8}
  32.742,   7.243,   8.650,   9.511,  47.575,   2.169,   2.354,   2.738,SR:C07-BI{BPM:9}
  22.233,  18.979,  21.012,  22.118,  53.733,   5.486,   5.343,   5.500,SR:C07-BI{BPM:10}
 165.119,  36.294,  40.076,  55.679, 151.124,   8.383,  14.265,  14.495,SR:C08-BI{BPM:1}
 132.079,  23.643,  22.657,  22.886,  97.128,  11.822,  18.571,  19.502,SR:C08-BI{BPM:2}
  94.532,  42.401,  47.176,  38.164, 198.420,   7.743,  10.004,  15.428,SR:C08-BI{BPM:3}
  51.724,  29.823,  32.416,  31.305, 114.090,  10.312,  13.668,  18.964,SR:C08-BI{BPM:4}
 103.701,  17.089,  17.342,  18.989,  88.455,  12.203,  20.430,  22.384,SR:C08-BI{BPM:5}
 146.786,  18.603,  24.775,  19.116,  64.723,   9.282,  14.493,  21.781,SR:C08-BI{BPM:6}
  28.246,  35.003,  36.943,  37.029,  17.124,   6.694,   9.248,   8.640,SR:C08-BI{BPM:7}
  71.862,  38.587,  45.837,  53.862,  28.979,   6.035,   5.470,   8.499,SR:C08-BI{BPM:8}
  72.631,   3.827,   7.860,  14.179, 120.552,   8.802,  13.271,  18.464,SR:C09-BI{BPM:1}
  56.586,   4.872,  10.864,  12.466,  39.559,  12.297,  17.530,  13.743,SR:C09-BI{BPM:2}
  98.051,  24.850,  32.699,  38.296, 186.518,   8.350,  12.394,  19.196,SR:C09-BI{BPM:3}
  78.079,  14.738,  20.714,  15.661,  65.011,   9.331,  14.697,  16.426,SR:C09-BI{BPM:4}
  45.668,  17.348,  17.670,  26.465, 115.686,  11.869,  20.630,  21.348,SR:C09-BI{BPM:5}
  39.296,  24.534,  29.016,  32.971,  80.066,   7.586,   9.088,   8.847,SR:C09-BI{BPM:6}
 159.008,   8.292,   7.282,   5.835,  48.912,   7.491,  11.329,  12.840,SR:C09-BI{BPM:7}
  59.613,   1.600,   7.468,   6.097,  17.520,   8.443,  11.347,  13.082,SR:C09-BI{BPM:8}
  94.530,  10.022,  16.746,  18.505, 142.545,   7.589,  11.021,  12.122,SR:C10-BI{BPM:1}
  36.000,   4.442,   9.372,   9.647, 117.147,  13.556,  20.767,  17.686,SR:C10-BI{BPM:2}
  53.768,  30.764,  37.729,  33.011, 197.439,   6.990,  10.592,  13.666,SR:C10-BI{BPM:3}
 225.438,  19.024,  24.126,  25.649, 338.378,   8.635,  14.941,  26.121,SR:C10-BI{BPM:4}
 214.208,  23.323,  32.555,  22.905, 222.852,  10.499,  16.003,  19.859,SR:C10-BI{BPM:5}
 238.336,  18.875,  25.840,  17.421, 155.613,   7.063,  11.105,  22.141,SR:C10-BI{BPM:6}
 113.129,  18.482,  20.192,  21.676,  72.347,   6.420,   8.450,   8.455,SR:C10-BI{BPM:7}
 396.672,  11.862,  19.291,  29.117, 136.828,   6.316,   8.356,  12.499,SR:C10-BI{BPM:8}
 192.201,  22.784,  30.569,  17.598,  61.401,   9.248,  13.677,  25.984,SR:C11-BI{BPM:1}
